id,station_name,line_number,congestion_level,passenger_count,timestamp,date,hour,minute,day_of_week,day_name,is_weekend,time_period,is_rush_hour,congestion_status,congestion_grade,rolling_mean,rolling_std,prev_congestion,congestion_change,z_score,is_anomaly
3788,강남역,2,13.82,46,2025-11-20 12:31:55.197672,2025-11-20,12,31,3,Thursday,False,점심,False,LOW,1,57.45,42.44,9.72,4.1,-1.282,False
5988,강남역,2,8.06,25,2025-11-20 14:17:55.197672,2025-11-20,14,17,3,Thursday,False,평시,False,LOW,1,43.35,45.29,13.82,-5.76,-1.515,False
7373,강남역,2,14.26,40,2025-11-20 15:35:55.197672,2025-11-20,15,35,3,Thursday,False,평시,False,LOW,1,26.2,33.06,8.06,6.2,-1.264,False
6479,강남역,2,51.88,173,2025-11-20 17:09:55.197672,2025-11-20,17,9,3,Thursday,False,평시,False,HIGH,3,19.55,18.27,14.26,37.62,0.26,False
2768,강남역,2,47.95,138,2025-11-20 17:25:55.197672,2025-11-20,17,25,3,Thursday,False,평시,False,MEDIUM,2,27.19,20.93,51.88,-3.93,0.101,False
2851,강남역,2,70.21,226,2025-11-20 20:14:55.197672,2025-11-20,20,14,3,Thursday,False,퇴근,True,VERY_HIGH,4,38.47,26.4,47.95,22.26,1.003,False
6969,강남역,2,77.73,226,2025-11-20 21:08:55.197672,2025-11-20,21,8,3,Thursday,False,평시,False,VERY_HIGH,4,52.41,24.67,70.21,7.52,1.308,False
4874,강남역,2,100.0,322,2025-11-20 21:33:55.197672,2025-11-20,21,33,3,Thursday,False,평시,False,VERY_HIGH,4,69.55,21.06,77.73,22.27,2.21,True
2780,강남역,2,79.03,255,2025-11-20 21:51:55.197672,2025-11-20,21,51,3,Thursday,False,평시,False,VERY_HIGH,4,74.98,18.73,100.0,-20.97,1.36,False
324,강남역,2,50.19,126,2025-11-21 00:19:55.197672,2025-11-21,0,19,4,Friday,False,심야,False,HIGH,3,75.43,17.93,79.03,-28.84,0.192,False
6707,강남역,2,49.36,150,2025-11-21 00:22:55.197672,2025-11-21,0,22,4,Friday,False,심야,False,MEDIUM,2,71.26,21.52,50.19,-0.83,0.158,False
1710,강남역,2,61.06,198,2025-11-21 01:08:55.197672,2025-11-21,1,8,4,Friday,False,심야,False,HIGH,3,67.93,21.55,49.36,11.7,0.632,False
1214,강남역,2,37.5,126,2025-11-21 01:29:55.197672,2025-11-21,1,29,4,Friday,False,심야,False,MEDIUM,2,55.43,15.61,61.06,-23.56,-0.322,False
2881,강남역,2,63.84,187,2025-11-21 03:17:55.197672,2025-11-21,3,17,4,Friday,False,심야,False,HIGH,3,52.39,10.51,37.5,26.34,0.745,False
6767,강남역,2,72.27,208,2025-11-21 04:31:55.197672,2025-11-21,4,31,4,Friday,False,심야,False,VERY_HIGH,4,56.81,13.55,63.84,8.43,1.087,False
7118,강남역,2,58.55,150,2025-11-21 05:13:55.197672,2025-11-21,5,13,4,Friday,False,심야,False,HIGH,3,58.64,12.9,72.27,-13.72,0.531,False
8279,강남역,2,20.09,64,2025-11-21 14:09:55.197672,2025-11-21,14,9,4,Friday,False,평시,False,LOW,1,50.45,21.27,58.55,-38.46,-1.028,False
9815,강남역,2,14.67,41,2025-11-21 14:21:55.197672,2025-11-21,14,21,4,Friday,False,평시,False,LOW,1,45.88,26.55,20.09,-5.42,-1.247,False
2575,강남역,2,9.15,27,2025-11-21 15:46:55.197672,2025-11-21,15,46,4,Friday,False,평시,False,LOW,1,34.95,28.49,14.67,-5.52,-1.471,False
9348,강남역,2,11.01,35,2025-11-21 16:06:55.197672,2025-11-21,16,6,4,Friday,False,평시,False,LOW,1,22.69,20.47,9.15,1.86,-1.395,False
471,강남역,2,83.49,270,2025-11-21 20:22:55.197672,2025-11-21,20,22,4,Friday,False,퇴근,True,VERY_HIGH,4,27.68,31.48,11.01,72.48,1.541,False
5600,강남역,2,38.75,130,2025-11-22 00:52:55.197672,2025-11-22,0,52,5,Saturday,True,심야,False,MEDIUM,2,31.41,31.46,83.49,-44.74,-0.272,False
4748,강남역,2,62.74,210,2025-11-22 02:01:55.197672,2025-11-22,2,1,5,Saturday,True,심야,False,HIGH,3,41.03,32.39,38.75,23.99,0.7,False
7743,강남역,2,70.08,201,2025-11-22 04:10:55.197672,2025-11-22,4,10,5,Saturday,True,심야,False,VERY_HIGH,4,53.21,28.65,62.74,7.34,0.998,False
2333,강남역,2,59.23,186,2025-11-22 04:20:55.197672,2025-11-22,4,20,5,Saturday,True,심야,False,HIGH,3,62.86,16.37,70.08,-10.85,0.558,False
7622,강남역,2,71.15,233,2025-11-22 04:25:55.197672,2025-11-22,4,25,5,Saturday,True,심야,False,VERY_HIGH,4,60.39,13.08,59.23,11.92,1.041,False
5904,강남역,2,98.35,316,2025-11-22 08:37:55.197672,2025-11-22,8,37,5,Saturday,True,출근,True,VERY_HIGH,4,72.31,15.39,71.15,27.2,2.143,True
3328,강남역,2,100.0,286,2025-11-22 09:55:55.197672,2025-11-22,9,55,5,Saturday,True,출근,True,VERY_HIGH,4,79.76,18.33,98.35,1.65,2.21,True
8334,강남역,2,8.06,27,2025-11-22 11:28:55.197672,2025-11-22,11,28,5,Saturday,True,평시,False,LOW,1,67.36,37.49,100.0,-91.94,-1.515,False
6639,강남역,2,10.84,27,2025-11-22 11:55:55.197672,2025-11-22,11,55,5,Saturday,True,평시,False,LOW,1,57.68,45.5,8.06,2.78,-1.402,False
5198,강남역,2,17.87,52,2025-11-22 14:49:55.197672,2025-11-22,14,49,5,Saturday,True,평시,False,LOW,1,47.02,47.74,10.84,7.03,-1.118,False
6794,강남역,2,7.83,26,2025-11-22 15:06:55.197672,2025-11-22,15,6,5,Saturday,True,평시,False,LOW,1,28.92,39.94,17.87,-10.04,-1.524,False
34,강남역,2,9.88,29,2025-11-22 16:10:55.197672,2025-11-22,16,10,5,Saturday,True,평시,False,LOW,1,10.9,4.1,7.83,2.05,-1.441,False
2863,강남역,2,43.27,121,2025-11-22 18:25:55.197672,2025-11-22,18,25,5,Saturday,True,퇴근,True,MEDIUM,2,17.94,14.66,9.88,33.39,-0.088,False
9475,강남역,2,46.73,160,2025-11-22 18:42:55.197672,2025-11-22,18,42,5,Saturday,True,퇴근,True,MEDIUM,2,25.12,18.58,43.27,3.46,0.052,False
1714,강남역,2,78.09,242,2025-11-22 22:59:55.197672,2025-11-22,22,59,5,Saturday,True,평시,False,VERY_HIGH,4,37.16,29.19,46.73,31.36,1.322,False
3612,강남역,2,46.07,143,2025-11-22 23:24:55.197672,2025-11-22,23,24,5,Saturday,True,평시,False,MEDIUM,2,44.81,24.16,78.09,-32.02,0.025,False
5437,강남역,2,45.51,138,2025-11-23 02:01:55.197672,2025-11-23,2,1,6,Sunday,True,심야,False,MEDIUM,2,51.93,14.68,46.07,-0.56,0.002,False
5991,강남역,2,66.97,213,2025-11-23 04:53:55.197672,2025-11-23,4,53,6,Sunday,True,심야,False,HIGH,3,56.67,15.01,45.51,21.46,0.872,False
4859,강남역,2,58.05,198,2025-11-23 06:42:55.197672,2025-11-23,6,42,6,Sunday,True,평시,False,HIGH,3,58.94,13.95,66.97,-8.92,0.51,False
3314,강남역,2,91.57,263,2025-11-23 07:30:55.197672,2025-11-23,7,30,6,Sunday,True,출근,True,VERY_HIGH,4,61.63,18.97,58.05,33.52,1.868,False
4770,강남역,2,92.36,289,2025-11-23 08:24:55.197672,2025-11-23,8,24,6,Sunday,True,출근,True,VERY_HIGH,4,70.89,20.69,91.57,0.79,1.9,False
6361,강남역,2,48.3,147,2025-11-23 10:23:55.197672,2025-11-23,10,23,6,Sunday,True,평시,False,MEDIUM,2,71.45,19.86,92.36,-44.06,0.115,False
5036,강남역,2,50.81,139,2025-11-23 10:24:55.197672,2025-11-23,10,24,6,Sunday,True,평시,False,HIGH,3,68.22,21.97,48.3,2.51,0.217,False
8403,강남역,2,20.39,64,2025-11-23 12:28:55.197672,2025-11-23,12,28,6,Sunday,True,점심,False,LOW,1,60.69,30.95,50.81,-30.42,-1.015,False
165,강남역,2,19.18,58,2025-11-23 12:59:55.197672,2025-11-23,12,59,6,Sunday,True,점심,False,LOW,1,46.21,29.8,20.39,-1.21,-1.064,False
4795,강남역,2,10.33,35,2025-11-23 13:15:55.197672,2025-11-23,13,15,6,Sunday,True,점심,False,LOW,1,29.8,18.47,19.18,-8.85,-1.423,False
7811,강남역,2,19.77,59,2025-11-23 14:31:55.197672,2025-11-23,14,31,6,Sunday,True,평시,False,LOW,1,24.1,15.49,10.33,9.44,-1.041,False
1244,강남역,2,11.17,28,2025-11-23 16:10:55.197672,2025-11-23,16,10,6,Sunday,True,평시,False,LOW,1,16.17,4.97,19.77,-8.6,-1.389,False
2584,강남역,2,12.64,41,2025-11-23 16:47:55.197672,2025-11-23,16,47,6,Sunday,True,평시,False,LOW,1,14.62,4.52,11.17,1.47,-1.329,False
9281,건대입구역,2,37.28,114,2025-10-24 18:03:55.197672,2025-10-24,18,3,4,Friday,False,퇴근,True,MEDIUM,2,37.28,,,,-0.331,False
521,건대입구역,2,85.85,234,2025-10-24 20:03:55.197672,2025-10-24,20,3,4,Friday,False,퇴근,True,VERY_HIGH,4,61.56,34.34,37.28,48.57,1.637,False
6321,건대입구역,2,64.77,199,2025-10-24 20:58:55.197672,2025-10-24,20,58,4,Friday,False,퇴근,True,HIGH,3,62.63,24.36,85.85,-21.08,0.783,False
4467,건대입구역,2,61.2,196,2025-10-24 21:28:55.197672,2025-10-24,21,28,4,Friday,False,평시,False,HIGH,3,62.28,19.9,64.77,-3.57,0.638,False
8419,건대입구역,2,52.1,132,2025-10-25 00:54:55.197672,2025-10-25,0,54,5,Saturday,True,심야,False,HIGH,3,60.24,17.82,61.2,-9.1,0.269,False
6892,건대입구역,2,34.61,114,2025-10-25 01:30:55.197672,2025-10-25,1,30,5,Saturday,True,심야,False,MEDIUM,2,59.71,18.7,52.1,-17.49,-0.439,False
6799,건대입구역,2,42.41,146,2025-10-25 03:00:55.197672,2025-10-25,3,0,5,Saturday,True,심야,False,MEDIUM,2,51.02,12.62,34.61,7.8,-0.123,False
8894,건대입구역,2,78.92,264,2025-10-25 07:28:55.197672,2025-10-25,7,28,5,Saturday,True,출근,True,VERY_HIGH,4,53.85,17.22,42.41,36.51,1.356,False
7007,건대입구역,2,76.15,203,2025-10-25 08:28:55.197672,2025-10-25,8,28,5,Saturday,True,출근,True,VERY_HIGH,4,56.84,19.91,78.92,-2.77,1.244,False
4932,건대입구역,2,67.75,172,2025-10-25 09:34:55.197672,2025-10-25,9,34,5,Saturday,True,출근,True,HIGH,3,59.97,20.2,76.15,-8.4,0.903,False
6162,건대입구역,2,51.76,148,2025-10-25 10:21:55.197672,2025-10-25,10,21,5,Saturday,True,평시,False,HIGH,3,63.4,15.8,67.75,-15.99,0.256,False
7171,건대입구역,2,9.89,26,2025-10-25 11:13:55.197672,2025-10-25,11,13,5,Saturday,True,평시,False,LOW,1,56.89,28.33,51.76,-41.87,-1.441,False
2170,건대입구역,2,17.09,42,2025-10-25 11:24:55.197672,2025-10-25,11,24,5,Saturday,True,평시,False,LOW,1,44.53,29.77,9.89,7.2,-1.149,False
9321,건대입구역,2,12.06,30,2025-10-25 13:07:55.197672,2025-10-25,13,7,5,Saturday,True,점심,False,LOW,1,31.71,26.35,17.09,-5.03,-1.353,False
5162,건대입구역,2,14.78,42,2025-10-25 15:23:55.197672,2025-10-25,15,23,5,Saturday,True,평시,False,LOW,1,21.12,17.35,12.06,2.72,-1.243,False
5222,건대입구역,2,49.96,164,2025-10-25 18:54:55.197672,2025-10-25,18,54,5,Saturday,True,퇴근,True,MEDIUM,2,20.76,16.55,14.78,35.18,0.183,False
5963,건대입구역,2,33.97,110,2025-10-25 19:38:55.197672,2025-10-25,19,38,5,Saturday,True,퇴근,True,MEDIUM,2,25.57,16.1,49.96,-15.99,-0.465,False
2416,건대입구역,2,86.36,241,2025-10-25 20:05:55.197672,2025-10-25,20,5,5,Saturday,True,퇴근,True,VERY_HIGH,4,39.43,30.41,33.97,52.39,1.657,False
3682,건대입구역,2,61.58,193,2025-10-25 21:18:55.197672,2025-10-25,21,18,5,Saturday,True,평시,False,HIGH,3,49.33,27.16,86.36,-24.78,0.653,False
5619,건대입구역,2,84.38,294,2025-10-25 22:04:55.197672,2025-10-25,22,4,5,Saturday,True,평시,False,VERY_HIGH,4,63.25,22.46,61.58,22.8,1.577,False
3303,건대입구역,2,50.45,130,2025-10-26 03:32:55.197672,2025-10-26,3,32,6,Sunday,True,심야,False,HIGH,3,63.35,22.39,84.38,-33.93,0.202,False
6456,건대입구역,2,63.05,213,2025-10-26 03:50:55.197672,2025-10-26,3,50,6,Sunday,True,심야,False,HIGH,3,69.16,15.59,50.45,12.6,0.713,False
9974,건대입구역,2,36.6,103,2025-10-26 05:27:55.197672,2025-10-26,5,27,6,Sunday,True,심야,False,MEDIUM,2,59.21,17.62,63.05,-26.45,-0.359,False
9928,건대입구역,2,71.0,247,2025-10-26 08:23:55.197672,2025-10-26,8,23,6,Sunday,True,출근,True,VERY_HIGH,4,61.1,18.42,36.6,34.4,1.035,False
264,건대입구역,2,43.18,120,2025-10-26 10:34:55.197672,2025-10-26,10,34,6,Sunday,True,평시,False,MEDIUM,2,52.86,14.11,71.0,-27.82,-0.092,False
2099,건대입구역,2,31.78,86,2025-10-26 10:44:55.197672,2025-10-26,10,44,6,Sunday,True,평시,False,MEDIUM,2,49.12,17.07,43.18,-11.4,-0.554,False
1706,건대입구역,2,8.71,24,2025-10-26 11:17:55.197672,2025-10-26,11,17,6,Sunday,True,평시,False,LOW,1,38.25,22.44,31.78,-23.07,-1.489,False
4777,건대입구역,2,11.99,40,2025-10-26 12:16:55.197672,2025-10-26,12,16,6,Sunday,True,점심,False,LOW,1,33.33,25.4,8.71,3.28,-1.356,False
4557,건대입구역,2,13.27,38,2025-10-26 14:50:55.197672,2025-10-26,14,50,6,Sunday,True,평시,False,LOW,1,21.79,14.98,11.99,1.28,-1.304,False
6431,건대입구역,2,12.4,37,2025-10-26 16:11:55.197672,2025-10-26,16,11,6,Sunday,True,평시,False,LOW,1,15.63,9.19,13.27,-0.87,-1.339,False
7396,건대입구역,2,80.74,226,2025-10-26 20:17:55.197672,2025-10-26,20,17,6,Sunday,True,퇴근,True,VERY_HIGH,4,25.42,30.97,12.4,68.34,1.43,False
7630,건대입구역,2,80.82,245,2025-10-26 20:41:55.197672,2025-10-26,20,41,6,Sunday,True,퇴근,True,VERY_HIGH,4,39.84,37.37,80.74,0.08,1.433,False
2844,건대입구역,2,75.84,256,2025-10-26 22:18:55.197672,2025-10-26,22,18,6,Sunday,True,평시,False,VERY_HIGH,4,52.61,36.37,80.82,-4.98,1.231,False
1178,건대입구역,2,30.81,94,2025-10-27 02:28:55.197672,2025-10-27,2,28,0,Monday,False,심야,False,MEDIUM,2,56.12,32.24,75.84,-45.03,-0.593,False
6909,건대입구역,2,61.35,154,2025-10-27 04:47:55.197672,2025-10-27,4,47,0,Monday,False,심야,False,HIGH,3,65.91,21.18,30.81,30.54,0.644,False
3250,건대입구역,2,77.3,268,2025-10-27 07:17:55.197672,2025-10-27,7,17,0,Monday,False,출근,True,VERY_HIGH,4,65.22,20.62,61.35,15.95,1.29,False
403,건대입구역,2,77.96,242,2025-10-27 09:05:55.197672,2025-10-27,9,5,0,Monday,False,출근,True,VERY_HIGH,4,64.65,20.11,77.3,0.66,1.317,False
7223,건대입구역,2,93.37,299,2025-10-27 09:18:55.197672,2025-10-27,9,18,0,Monday,False,출근,True,VERY_HIGH,4,68.16,23.75,77.96,15.41,1.941,False
6963,건대입구역,2,85.5,285,2025-10-27 10:01:55.197672,2025-10-27,10,1,0,Monday,False,평시,False,VERY_HIGH,4,79.1,11.88,93.37,-7.87,1.623,False
488,건대입구역,2,5.97,20,2025-10-27 13:55:55.197672,2025-10-27,13,55,0,Monday,False,점심,False,LOW,1,68.02,35.3,85.5,-79.53,-1.6,False
9226,건대입구역,2,11.8,33,2025-10-27 14:15:55.197672,2025-10-27,14,15,0,Monday,False,평시,False,LOW,1,54.92,42.43,5.97,5.83,-1.363,False
3467,건대입구역,2,19.79,58,2025-10-27 14:27:55.197672,2025-10-27,14,27,0,Monday,False,평시,False,LOW,1,43.29,42.5,11.8,7.99,-1.04,False
9690,건대입구역,2,8.08,21,2025-10-27 16:55:55.197672,2025-10-27,16,55,0,Monday,False,평시,False,LOW,1,26.23,33.55,19.79,-11.71,-1.514,False
5779,건대입구역,2,83.23,264,2025-10-27 21:33:55.197672,2025-10-27,21,33,0,Monday,False,평시,False,VERY_HIGH,4,25.77,32.55,8.08,75.15,1.531,False
2569,건대입구역,2,68.47,179,2025-10-27 21:38:55.197672,2025-10-27,21,38,0,Monday,False,평시,False,HIGH,3,38.27,34.95,83.23,-14.76,0.933,False
9389,건대입구역,2,35.91,92,2025-10-27 23:17:55.197672,2025-10-27,23,17,0,Monday,False,평시,False,MEDIUM,2,43.1,31.92,68.47,-32.56,-0.387,False
4529,건대입구역,2,42.79,113,2025-10-28 02:07:55.197672,2025-10-28,2,7,1,Tuesday,False,심야,False,MEDIUM,2,47.7,29.27,35.91,6.88,-0.108,False
5486,건대입구역,2,34.3,92,2025-10-28 02:32:55.197672,2025-10-28,2,32,1,Tuesday,False,심야,False,MEDIUM,2,52.94,21.79,42.79,-8.49,-0.452,False
6863,건대입구역,2,51.78,150,2025-10-28 03:06:55.197672,2025-10-28,3,6,1,Tuesday,False,심야,False,HIGH,3,46.65,14.01,34.3,17.48,0.256,False
3387,건대입구역,2,54.76,143,2025-10-28 04:08:55.197672,2025-10-28,4,8,1,Tuesday,False,심야,False,HIGH,3,43.91,9.18,51.78,2.98,0.377,False
4638,건대입구역,2,53.73,176,2025-10-28 04:21:55.197672,2025-10-28,4,21,1,Tuesday,False,심야,False,HIGH,3,47.47,8.75,54.76,-1.03,0.335,False
9077,건대입구역,2,51.87,132,2025-10-28 04:31:55.197672,2025-10-28,4,31,1,Tuesday,False,심야,False,HIGH,3,49.29,8.47,53.73,-1.86,0.26,False
2763,건대입구역,2,30.87,89,2025-10-28 06:07:55.197672,2025-10-28,6,7,1,Tuesday,False,평시,False,MEDIUM,2,48.6,9.99,51.87,-21.0,-0.591,False
4408,건대입구역,2,69.5,220,2025-10-28 09:04:55.197672,2025-10-28,9,4,1,Tuesday,False,출근,True,HIGH,3,52.15,13.81,30.87,38.63,0.974,False
8950,건대입구역,2,73.89,254,2025-10-28 09:24:55.197672,2025-10-28,9,24,1,Tuesday,False,출근,True,VERY_HIGH,4,55.97,17.0,69.5,4.39,1.152,False
5814,건대입구역,2,53.35,172,2025-10-28 10:03:55.197672,2025-10-28,10,3,1,Tuesday,False,평시,False,HIGH,3,55.9,17.01,73.89,-20.54,0.32,False
2437,건대입구역,2,33.28,88,2025-10-28 10:19:55.197672,2025-10-28,10,19,1,Tuesday,False,평시,False,MEDIUM,2,52.18,19.9,53.35,-20.07,-0.493,False
2294,건대입구역,2,10.19,34,2025-10-28 11:20:55.197672,2025-10-28,11,20,1,Tuesday,False,평시,False,LOW,1,48.04,26.49,33.28,-23.09,-1.429,False
6053,건대입구역,2,19.32,49,2025-10-28 12:12:55.197672,2025-10-28,12,12,1,Tuesday,False,점심,False,LOW,1,38.01,25.83,10.19,9.13,-1.059,False
6526,건대입구역,2,12.23,34,2025-10-28 12:33:55.197672,2025-10-28,12,33,1,Tuesday,False,점심,False,LOW,1,25.67,17.92,19.32,-7.09,-1.346,False
6020,건대입구역,2,35.92,91,2025-10-28 17:30:55.197672,2025-10-28,17,30,1,Tuesday,False,평시,False,MEDIUM,2,22.19,11.86,12.23,23.69,-0.386,False
7341,건대입구역,2,33.42,84,2025-10-28 17:34:55.197672,2025-10-28,17,34,1,Tuesday,False,평시,False,MEDIUM,2,22.22,11.9,35.92,-2.5,-0.488,False
6623,건대입구역,2,38.12,122,2025-10-28 18:22:55.197672,2025-10-28,18,22,1,Tuesday,False,퇴근,True,MEDIUM,2,27.8,11.38,33.42,4.7,-0.297,False
4524,건대입구역,2,33.49,101,2025-10-28 18:32:55.197672,2025-10-28,18,32,1,Tuesday,False,퇴근,True,MEDIUM,2,30.64,10.47,38.12,-4.63,-0.485,False
4568,건대입구역,2,51.65,152,2025-10-28 19:11:55.197672,2025-10-28,19,11,1,Tuesday,False,퇴근,True,HIGH,3,38.52,7.59,33.49,18.16,0.251,False
3549,건대입구역,2,47.95,127,2025-10-28 19:29:55.197672,2025-10-28,19,29,1,Tuesday,False,퇴근,True,MEDIUM,2,40.93,8.42,51.65,-3.7,0.101,False
2917,건대입구역,2,45.03,126,2025-10-29 03:00:55.197672,2025-10-29,3,0,2,Wednesday,False,심야,False,MEDIUM,2,43.25,7.37,47.95,-2.92,-0.017,False
2565,건대입구역,2,60.63,186,2025-10-29 03:25:55.197672,2025-10-29,3,25,2,Wednesday,False,심야,False,HIGH,3,47.75,9.9,45.03,15.6,0.615,False
1086,건대입구역,2,55.91,156,2025-10-29 03:49:55.197672,2025-10-29,3,49,2,Wednesday,False,심야,False,HIGH,3,52.23,6.22,60.63,-4.72,0.424,False
6191,건대입구역,2,50.91,128,2025-10-29 04:14:55.197672,2025-10-29,4,14,2,Wednesday,False,심야,False,HIGH,3,52.09,6.24,55.91,-5.0,0.221,False
4950,건대입구역,2,48.45,127,2025-10-29 05:07:55.197672,2025-10-29,5,7,2,Wednesday,False,심야,False,MEDIUM,2,52.19,6.16,50.91,-2.46,0.121,False
8571,건대입구역,2,38.54,116,2025-10-29 06:31:55.197672,2025-10-29,6,31,2,Wednesday,False,평시,False,MEDIUM,2,50.89,8.34,48.45,-9.91,-0.28,False
8507,건대입구역,2,85.96,238,2025-10-29 08:07:55.197672,2025-10-29,8,7,2,Wednesday,False,출근,True,VERY_HIGH,4,55.95,17.93,38.54,47.42,1.641,False
9594,건대입구역,2,44.86,146,2025-10-29 10:10:55.197672,2025-10-29,10,10,2,Wednesday,False,평시,False,MEDIUM,2,53.74,18.6,85.96,-41.1,-0.024,False
3112,건대입구역,2,45.98,133,2025-10-29 17:12:55.197672,2025-10-29,17,12,2,Wednesday,False,평시,False,MEDIUM,2,52.76,18.92,44.86,1.12,0.021,False
7894,건대입구역,2,50.53,139,2025-10-29 18:53:55.197672,2025-10-29,18,53,2,Wednesday,False,퇴근,True,HIGH,3,53.17,18.82,45.98,4.55,0.206,False
4943,건대입구역,2,50.4,137,2025-10-29 18:59:55.197672,2025-10-29,18,59,2,Wednesday,False,퇴근,True,HIGH,3,55.55,17.19,50.53,-0.13,0.2,False
9413,건대입구역,2,74.39,224,2025-10-29 20:07:55.197672,2025-10-29,20,7,2,Wednesday,False,퇴근,True,VERY_HIGH,4,53.23,12.1,50.4,23.99,1.172,False
8937,건대입구역,2,63.34,210,2025-10-29 21:49:55.197672,2025-10-29,21,49,2,Wednesday,False,평시,False,HIGH,3,56.93,11.72,74.39,-11.05,0.725,False
9368,건대입구역,2,79.91,263,2025-10-29 22:30:55.197672,2025-10-29,22,30,2,Wednesday,False,평시,False,VERY_HIGH,4,63.71,13.49,63.34,16.57,1.396,False
9668,건대입구역,2,65.43,209,2025-10-29 22:35:55.197672,2025-10-29,22,35,2,Wednesday,False,평시,False,HIGH,3,66.69,11.32,79.91,-14.48,0.809,False
5114,건대입구역,2,33.55,104,2025-10-29 23:24:55.197672,2025-10-29,23,24,2,Wednesday,False,평시,False,MEDIUM,2,63.32,17.95,65.43,-31.88,-0.482,False
2381,건대입구역,2,46.38,131,2025-10-30 01:59:55.197672,2025-10-30,1,59,3,Thursday,False,심야,False,MEDIUM,2,57.72,18.0,33.55,12.83,0.038,False
1297,건대입구역,2,41.71,143,2025-10-30 02:50:55.197672,2025-10-30,2,50,3,Thursday,False,심야,False,MEDIUM,2,53.4,18.89,46.38,-4.67,-0.152,False
7259,건대입구역,2,60.51,185,2025-10-30 03:55:55.197672,2025-10-30,3,55,3,Thursday,False,심야,False,HIGH,3,49.52,13.23,41.71,18.8,0.61,False
962,건대입구역,2,64.2,166,2025-10-30 03:56:55.197672,2025-10-30,3,56,3,Thursday,False,심야,False,HIGH,3,49.27,12.86,60.51,3.69,0.76,False
251,건대입구역,2,61.74,196,2025-10-30 04:10:55.197672,2025-10-30,4,10,3,Thursday,False,심야,False,HIGH,3,54.91,10.14,64.2,-2.46,0.66,False
9067,건대입구역,2,47.64,129,2025-10-30 04:45:55.197672,2025-10-30,4,45,3,Thursday,False,심야,False,MEDIUM,2,55.16,9.89,61.74,-14.1,0.089,False
6230,건대입구역,2,61.0,155,2025-10-30 05:00:55.197672,2025-10-30,5,0,3,Thursday,False,심야,False,HIGH,3,59.02,6.52,47.64,13.36,0.63,False
2835,건대입구역,2,37.09,122,2025-10-30 05:07:55.197672,2025-10-30,5,7,3,Thursday,False,심야,False,MEDIUM,2,54.33,11.61,61.0,-23.91,-0.339,False
1971,건대입구역,2,30.29,95,2025-10-30 06:38:55.197672,2025-10-30,6,38,3,Thursday,False,평시,False,MEDIUM,2,47.55,14.05,37.09,-6.8,-0.614,False
5319,건대입구역,2,76.33,194,2025-10-30 09:04:55.197672,2025-10-30,9,4,3,Thursday,False,출근,True,VERY_HIGH,4,50.47,18.53,30.29,46.04,1.251,False
214,건대입구역,2,86.85,269,2025-10-30 09:20:55.197672,2025-10-30,9,20,3,Thursday,False,출근,True,VERY_HIGH,4,58.31,24.4,76.33,10.52,1.677,False
573,건대입구역,2,8.7,29,2025-10-30 11:34:55.197672,2025-10-30,11,34,3,Thursday,False,평시,False,LOW,1,47.85,32.75,86.85,-78.15,-1.489,False
2229,건대입구역,2,12.3,40,2025-10-30 13:33:55.197672,2025-10-30,13,33,3,Thursday,False,점심,False,LOW,1,42.89,36.45,8.7,3.6,-1.343,False
179,건대입구역,2,10.97,37,2025-10-30 14:37:55.197672,2025-10-30,14,37,3,Thursday,False,평시,False,LOW,1,39.03,39.05,12.3,-1.33,-1.397,False
7707,건대입구역,2,6.7,17,2025-10-30 15:35:55.197672,2025-10-30,15,35,3,Thursday,False,평시,False,LOW,1,25.1,34.58,10.97,-4.27,-1.57,False
5512,건대입구역,2,18.6,56,2025-10-30 15:49:55.197672,2025-10-30,15,49,3,Thursday,False,평시,False,LOW,1,11.45,4.53,6.7,11.9,-1.088,False
6544,건대입구역,2,39.43,116,2025-10-30 19:17:55.197672,2025-10-30,19,17,3,Thursday,False,퇴근,True,MEDIUM,2,17.6,12.93,18.6,20.83,-0.244,False
3652,건대입구역,2,45.2,157,2025-10-31 01:28:55.197672,2025-10-31,1,28,4,Friday,False,심야,False,MEDIUM,2,24.18,17.22,39.43,5.77,-0.01,False
6164,건대입구역,2,41.13,113,2025-10-31 02:49:55.197672,2025-10-31,2,49,4,Friday,False,심야,False,MEDIUM,2,30.21,16.71,45.2,-4.07,-0.175,False
6243,건대입구역,2,47.9,140,2025-10-31 03:44:55.197672,2025-10-31,3,44,4,Friday,False,심야,False,MEDIUM,2,38.45,11.59,41.13,6.77,0.099,False
3616,건대입구역,2,50.2,158,2025-10-31 04:18:55.197672,2025-10-31,4,18,4,Friday,False,심야,False,HIGH,3,44.77,4.51,47.9,2.3,0.192,False
